"region","c_price","discount_rate","allow_eor","early_adoption","plant_mw_th","technology","area_best_km2","area_viable_km2","biomass_processed_yr_mg","npv_min","npv_max","npv_mean","mean_co2_transport_distance_km","mean_biomass_transport_distance_km","mean_capital_cost_mg","mean_om_cost_mg","mean_biomass_cost_mg","mean_co2_transport_cost_mg","mean_net_cdr","mean_carbon_removal_revenue_mg","mean_electricity_production_mwh","mean_electricity_revenue_mg","mean_agronomic_revenue_mg","mean_lcoe_usd_mwh","mean_cost_of_co2_avoided","mean_abatement_efficiency","mean_total_capex_m"
"Europe",150,0.08,FALSE,TRUE,150,"BEBCS",1525279.15052645,235374.018386385,3660364.39666073,-49.6446741201019,74.4053289694018,-20.9424487068026,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.766069802917083,114.910470437562,0.75264329023612,37.7672543331294,14.8249742260485,230.680557084381,247.162622924406,1.21933104713261,250.893262841323
"India",150,0.08,FALSE,TRUE,150,"BES",262025.03302476,262025.03302476,11259397.5072891,74.7627309212465,89.4877427012466,75.2539699599822,NA,43.3333333333333,60.7580515601347,2.91638647488646,44.5,0,0.846547494615141,126.982124192268,1.472501178,56.4462838027404,NA,73.4630570428115,127.783070321656,0,147.863242123301
"India",150,0.08,FALSE,TRUE,150,"BECCS",2431149.01593664,2431149.01593664,133552375.877679,74.794990602572,263.008502086396,131.087601555508,992.472167421722,43.3333333333333,77.1912934726282,3.85956467363141,44.5,154.070342558502,2.37382210608488,356.073315912845,1.3743344328,54.6354863474897,NA,203.459357512475,117.793662797209,1.49862506697248,187.855841711075
"India",150,0.08,FALSE,TRUE,150,"BEBCS",218207.554446437,218207.554446437,15179678.3785657,74.7746370473341,106.443717027342,87.9623805334472,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.05543229105516,158.314843658274,0.75264329023612,29.5416247122726,61.5350598664441,132.724345161916,152.961300239605,2.01117976155014,250.893262841323
"US",200,0.08,FALSE,TRUE,150,"BES",69902.4682740883,67479.1247316498,153828.24303312,-72.9555105006345,58.9035574054562,45.6280901009753,NA,43.3333333333333,60.7580515601347,2.91638647488646,106.56,0,0.29512847717328,59.0256954346559,1.472501178,156.836832701341,NA,115.609033512788,587.258663838259,0,147.863242123301
"US",200,0.08,FALSE,TRUE,150,"BECCS",4900845.35328438,4900477.82382065,15266692.1561525,-17.1086532926184,367.464481594204,155.796310257295,958.500030677833,43.3333333333333,77.1912934726282,3.85956467363141,106.56,141.693204744019,2.07692153218663,415.384306437269,1.3743344328,69.7160667102624,NA,239.609846796439,159.792407537392,1.31118783597643,187.855841711075
"US",200,0.08,FALSE,TRUE,150,"BEBCS",620969.003936656,497413.856409782,357977.158301787,-26.2533962445325,114.806155381608,26.2252008101702,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.902298165776033,180.459633155206,0.75264329023612,40.8780508025741,28.3766645559334,259.236328389241,249.389294375893,1.42249440018153,250.893262841323
"China",200,0.08,FALSE,TRUE,150,"BES",5741.48187931502,5741.48187931502,181804.700761884,32.1586217693911,52.7736382613911,43.0819032352821,NA,43.3333333333333,60.7580515601347,2.91638647488646,46.5,0,0.564415181222061,112.883036244412,1.472501178,40.3733050258909,NA,74.8212902516409,195.20105358696,0,147.863242123301
"China",200,0.08,FALSE,TRUE,150,"BECCS",2934041.00005835,2934041.00005835,195122198.464567,52.776219148252,325.510856045833,160.885649935455,1409.34846973821,43.3333333333333,77.1912934726282,3.85956467363141,46.5,181.64004992196,2.11049861358381,422.09972271696,1.3743344328,47.9768352866632,NA,224.975013860558,146.501355688174,1.33238548837408,187.855841711075
"China",200,0.08,FALSE,TRUE,150,"BEBCS",2107483.13507811,2107483.13507811,59016410.7683466,45.9120230748298,149.307328597413,88.2835999994683,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.00967886323368,201.935772646737,0.75264329023612,21.0978716386206,28.6791034176526,179.035734502619,162.25683871164,1.6238389944459,250.893262841323
"Europe",200,0.08,FALSE,TRUE,150,"BES",181899.879033176,178760.404015054,2263644.95410746,-86.0495742137667,223.509786945166,128.937586346954,NA,43.3333333333333,60.7580515601347,2.91638647488646,71.516,0,0.850837536575473,170.167507315095,1.472501178,93.9605170668804,NA,91.8100712276789,244.89813325853,0,147.863242123301
"Europe",200,0.08,FALSE,TRUE,150,"BECCS",3257473.47534603,3239249.79680789,87199640.3030089,-82.6809196566869,266.363729908708,113.776573615422,1256.81895958145,43.3333333333333,77.1912934726282,3.85956467363141,71.516,166.811875380094,1.73939555286593,347.87911057333,1.3743344328,85.2761965685616,NA,232.387929680018,183.538614787312,1.09810325307192,187.855841711075
"Europe",200,0.08,FALSE,TRUE,150,"BEBCS",1336410.99534806,1083831.65451008,17258997.3787471,-15.5772421287103,154.804992942153,19.7976519600218,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.764550774375803,152.910154875159,0.75264329023612,39.4507269186701,15.8819178697364,229.27624822068,248.159039628504,1.22977749653541,250.893262841323
"India",200,0.08,FALSE,TRUE,150,"BES",30753.8840733739,30753.8840733739,84812.171682951,117.090105652002,122.980110364002,117.110557057252,NA,43.3333333333333,60.7580515601347,2.91638647488646,44.5,0,0.846547494615121,169.309498923023,1.472501178,55.9754961692498,NA,73.4630570428115,127.783070321651,0,147.863242123301
"India",200,0.08,FALSE,TRUE,150,"BECCS",2803039.43027669,2803039.43027669,159174434.084056,117.143009676364,381.699607390657,240.412740360795,1137.62710389245,43.3333333333333,77.1912934726282,3.85956467363141,44.5,163.28524521124,2.37382210608488,474.764421217134,1.3743344328,54.4844225012529,NA,210.164350440554,121.675547050083,1.49862506697279,187.855841711075
"India",200,0.08,FALSE,TRUE,150,"BEBCS",77588.2890577908,77588.2890577908,732205.507796654,117.09484079542,136.178399637276,123.708128392197,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.15091621107621,230.183242215242,0.75264329023612,28.6193135237141,26.3347203567837,179.493299281759,140.492832541033,1.86016293903312,250.893262841323
"US",0,0.15,FALSE,TRUE,150,"BES",5591716.82549485,NA,NA,-166.257772638503,-53.7586826393029,-139.395146149385,NA,43.3333333333333,104.173484942083,5.00032727721998,106.56,0,0.502275542548143,0,1.472501178,76.3386660699158,NA,146.508414011811,501.76601066593,0,147.863242123301
"US",0,0.15,FALSE,TRUE,150,"BECCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,132.349307486794,6.61746537433969,106.56,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,187.855841711075
"US",0,0.15,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,154.5324122006,23.5257186347077,106.56,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"China",0,0.15,FALSE,TRUE,150,"BES",5047265.61701538,NA,NA,-126.223788659303,-90.8837603873029,-108.460331564911,NA,43.3333333333333,104.173484942083,5.00032727721998,46.5,0,0.564415181222222,0,1.472501178,47.2134806543875,NA,105.720670750664,275.814360418759,0,147.863242123301
"China",0,0.15,FALSE,TRUE,150,"BECCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,132.349307486794,6.61746537433969,46.5,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,187.855841711075
"China",0,0.15,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,154.5324122006,23.5257186347077,46.5,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"Europe",0,0.15,FALSE,TRUE,150,"BES",4775784.34972742,NA,NA,-136.514776879303,-39.3296991313028,-93.0620687931351,NA,43.3333333333333,104.173484942083,5.00032727721998,71.516,0,0.165682801090056,0,1.472501178,87.6277434261666,NA,122.709451726702,3179.31805143382,0,147.863242123301
"Europe",0,0.15,FALSE,TRUE,150,"BECCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,132.349307486794,6.61746537433969,71.516,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,187.855841711075
"Europe",0,0.15,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,154.5324122006,23.5257186347077,71.516,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"India",0,0.15,FALSE,TRUE,150,"BES",2911381.60340781,NA,NA,-109.498776879303,-77.1037509633029,-95.3913941871157,NA,43.3333333333333,104.173484942083,5.00032727721998,44.5,0,0.846547494614705,0,1.472501178,58.282418032174,NA,104.362437541835,181.530053773495,0,147.863242123301
"India",0,0.15,FALSE,TRUE,150,"BECCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,132.349307486794,6.61746537433969,44.5,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,187.855841711075
"India",0,0.15,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,154.5324122006,23.5257186347077,44.5,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"US",50,0.15,FALSE,TRUE,150,"BES",5563016.33252298,NA,NA,-148.502372637866,-39.011553770144,-114.264302990788,NA,43.3333333333333,104.173484942083,5.00032727721998,106.56,0,0.502521981485461,25.1260990742721,1.472501178,76.343410154265,NA,146.508414011811,501.646105904471,0,147.863242123301
"US",50,0.15,FALSE,TRUE,150,"BECCS",28700.4929718897,NA,NA,-128.226444331855,-85.0699689808584,-111.243234565962,43.5521353912354,43.3333333333333,132.349307486794,6.61746537433969,106.56,36.4891941088511,2.00771106681053,100.385553340527,1.3743344328,70.387179063496,NA,205.201849156482,141.107332796104,1.26749436036018,187.855841711075
"US",50,0.15,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,154.5324122006,23.5257186347077,106.56,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"China",50,0.15,FALSE,TRUE,150,"BES",5034725.0618729,NA,NA,-98.0030295981998,-62.6630013261998,-80.2700049056656,NA,43.3333333333333,104.173484942083,5.00032727721998,46.5,0,0.56441518122222,28.2207590611001,1.472501178,47.1830482525581,NA,105.720670750664,275.814360418758,0,147.863242123301
"China",50,0.15,FALSE,TRUE,150,"BECCS",12540.5551424902,NA,NA,-70.6974254778895,-49.6454108039065,-61.0011629161699,44.8815321331182,43.3333333333333,132.349307486794,6.61746537433969,46.5,36.877743350423,2.11049861358504,105.524930679252,1.3743344328,55.818422616135,NA,161.783413778379,105.351652344309,1.33238548837439,187.855841711075
"China",50,0.15,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,154.5324122006,23.5257186347077,46.5,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"Europe",50,0.15,FALSE,TRUE,150,"BES",4761474.40665293,NA,NA,-135.273319758989,-20.334699430256,-84.8004453919954,NA,43.3333333333333,104.173484942083,5.00032727721998,71.516,0,0.166057153069156,8.30285765345781,1.472501178,87.5865091738943,NA,122.709451726702,3176.27558060708,0,147.863242123301
"Europe",50,0.15,FALSE,TRUE,150,"BECCS",14309.9430745093,NA,NA,-90.3648190126311,-50.2631051012972,-71.04080305533,42.083039906507,43.3333333333333,132.349307486794,6.61746537433969,71.516,36.0598144373022,1.62532000587038,81.2660002935185,1.3743344328,94.2357839495869,NA,179.390533638994,151.691980501061,1.0260858622919,187.855841711075
"Europe",50,0.15,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,154.5324122006,23.5257186347077,71.516,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"India",50,0.15,FALSE,TRUE,150,"BES",2902556.37086371,NA,NA,-67.171402148547,-34.776376232547,-53.0739632045326,NA,43.3333333333333,104.173484942083,5.00032727721998,44.5,0,0.846547494614709,42.3273747307461,1.472501178,58.2724742840053,NA,104.362437541835,181.530053773494,0,147.863242123301
"India",50,0.15,FALSE,TRUE,150,"BECCS",8825.23254409984,NA,NA,-49.2981128658955,-33.0168434905188,-42.5419692710216,39.8701484170679,43.3333333333333,132.349307486794,6.61746537433969,44.5,35.4130418954312,2.37382210608522,118.691105304261,1.3743344328,57.6467401812822,NA,159.262410613281,92.2056518875079,1.49862506697299,187.855841711075
"India",50,0.15,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,154.5324122006,23.5257186347077,44.5,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"US",100,0.15,FALSE,TRUE,150,"BES",4111564.95882035,NA,NA,-136.966973451486,-12.955617651432,-90.2499053628851,NA,43.3333333333333,104.173484942083,5.00032727721998,106.56,0,0.472689433884874,47.2689433884833,1.472501178,78.2149634679324,NA,146.508414011811,529.202884806441,0,147.863242123301
"US",100,0.15,FALSE,TRUE,150,"BECCS",1442217.75944873,20640.4491609145,10896.4466784224,-130.74472360721,44.6127464341027,-63.7922015399397,357.580741142551,43.3333333333333,132.349307486794,6.61746537433969,106.56,98.9916553141828,2.1417693987723,214.176939877218,1.3743344328,66.5492867581553,NA,250.680198322188,161.79907475547,1.35212714568958,187.855841711075
"US",100,0.15,FALSE,TRUE,150,"BEBCS",37934.1072261853,NA,NA,-136.799516075992,-96.9001129632325,-129.426522565347,NA,43.3333333333333,154.5324122006,23.5257186347077,106.56,0,0.817626795278385,81.7626795278385,0.75264329023612,31.0702006736661,42.3587280684566,321.878113987901,348.764391277899,1.3308143733394,250.893262841323
"China",100,0.15,FALSE,TRUE,150,"BES",4591968.20197774,NA,NA,-69.7822705370967,-34.4422422650967,-52.796963819413,NA,43.3333333333333,104.173484942083,5.00032727721998,46.5,0,0.564415181222146,56.441518122188,1.472501178,46.4353302776835,NA,105.720670750664,275.814360418708,0,147.863242123301
"China",100,0.15,FALSE,TRUE,150,"BECCS",418367.051769469,82304.3526756932,10301381.8271518,-49.1648586829378,55.8795198753453,-18.896193330827,352.677534700706,43.3333333333333,132.349307486794,6.61746537433969,46.5,97.5457658718665,2.11049861358511,211.049861358487,1.3743344328,53.0664840436679,NA,205.926979619076,134.097476734304,1.33238548837443,187.855841711075
"China",100,0.15,FALSE,TRUE,150,"BEBCS",36930.3632683897,NA,NA,-69.7730695277607,-36.4974502062593,-57.8724937239021,NA,43.3333333333333,154.5324122006,23.5257186347077,46.5,0,1.06677382465562,106.677382465562,0.75264329023612,19.307477461925,40.7007771839183,244.282193220256,210.609048406192,1.56858672265405,250.893262841323
"Europe",100,0.15,FALSE,TRUE,150,"BES",4094723.24347089,151715.466456931,1713097.25813441,-134.031862638676,45.7803379667909,-75.4458984513047,NA,43.3333333333333,104.173484942083,5.00032727721998,71.516,0,0.184821713537293,18.4821713537303,1.472501178,86.7617424142465,NA,122.709451726702,3026.65334436039,0,147.863242123301
"Europe",100,0.15,FALSE,TRUE,150,"BECCS",672725.271952168,26566.7331260959,959884.334720265,-127.952423194087,31.3148701086852,-58.3409729675182,351.828343432151,43.3333333333333,132.349307486794,6.61746537433969,71.516,98.1326340260925,1.63347700523979,163.347700524016,1.3743344328,86.9267333957086,NA,224.556264852121,188.952622158639,1.031235483106,187.855841711075
"Europe",100,0.15,FALSE,TRUE,150,"BEBCS",8335.83430445278,NA,NA,-133.176879008139,-109.077995403268,-118.699159087353,NA,43.3333333333333,154.5324122006,23.5257186347077,71.516,0,0.730749458598153,73.0749458598154,0.75264329023612,29.0109777327378,28.7890481554015,293.346244554497,343.121474630011,1.19625509133084,250.893262841323
"India",100,0.15,FALSE,TRUE,150,"BES",2630267.20311968,307921.761233617,12586256.8762003,-24.8440274177911,7.55099849820891,-10.6021727673631,NA,43.3333333333333,104.173484942083,5.00032727721998,44.5,0,0.846547494614845,84.6547494614964,1.472501178,58.4168899904228,NA,104.362437541835,181.530053773454,0,147.863242123301
"India",100,0.15,FALSE,TRUE,150,"BECCS",281114.400288139,148618.640321067,10897626.7523801,-24.7537501243243,85.6742618137422,7.63123175411731,363.22214172483,43.3333333333333,132.349307486794,6.61746537433969,44.5,99.4513813548349,2.37382210608516,237.38221060852,1.3743344328,53.1671753615647,NA,205.858303091166,119.182542571626,1.49862506697306,187.855841711075
"India",100,0.15,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,154.5324122006,23.5257186347077,44.5,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"US",150,0.15,FALSE,TRUE,150,"BES",811693.237078761,2190.21809235306,22.1622700011058,-127.710929068201,13.10031846728,-47.2673313084045,NA,43.3333333333333,104.173484942083,5.00032727721998,106.56,0,0.464764517682394,69.7146776523615,1.472501178,98.7518032585393,NA,146.508414011811,543.106081085032,0,147.863242123301
"US",150,0.15,FALSE,TRUE,150,"BECCS",4392003.70660721,1930081.27512881,6556474.53313753,-123.145897657983,174.295461849064,-0.551626176256466,826.315103433037,43.3333333333333,132.349307486794,6.61746537433969,106.56,134.834452302627,2.0771587545845,311.573813187653,1.3743344328,68.2357857998569,NA,276.760311090243,184.410522322492,1.31133759759118,187.855841711075
"US",150,0.15,FALSE,TRUE,150,"BEBCS",388019.881809441,NA,NA,-127.674284417057,-9.47554556483158,-91.9140229100518,NA,43.3333333333333,154.5324122006,23.5257186347077,106.56,0,0.892699267453306,133.904890117996,0.75264329023612,33.0647838716111,25.7344339356489,343.965993264142,321.072375361565,1.40101423938141,250.893262841323
"China",150,0.15,FALSE,TRUE,150,"BES",2024035.51412131,NA,NA,-41.5615114759937,-6.22148320399367,-23.2030480952082,NA,43.3333333333333,104.173484942083,5.00032727721998,46.5,0,0.564415181221839,84.6622771832793,1.472501178,47.8084869407897,NA,105.720670750664,275.814360418444,0,147.863242123301
"China",150,0.15,FALSE,TRUE,150,"BECCS",1590904.11906452,1210025.76756629,113246394.269244,-38.4463552597861,161.404450554597,33.7993695296129,918.808335473739,43.3333333333333,132.349307486794,6.61746537433969,46.5,147.160487690496,2.11049861358423,316.574792037723,1.3743344328,49.8518380434928,NA,242.027888273127,157.606007609077,1.33238548837464,187.855841711075
"China",150,0.15,FALSE,TRUE,150,"BEBCS",1432325.98383,24632.872981812,47772.6855818124,-41.3616068464443,16.5078004838452,-23.5840564370079,NA,43.3333333333333,154.5324122006,23.5257186347077,46.5,0,1.0180218701974,152.70328052961,0.75264329023612,20.2932789545466,27.9775149141425,261.186963959373,220.919900139362,1.61414021647902,250.893262841323
"Europe",150,0.15,FALSE,TRUE,150,"BES",1629343.05516049,248845.870371753,3736004.09368583,-132.790405518362,111.895375363838,-34.9087162803723,NA,43.3333333333333,104.173484942083,5.00032727721998,71.516,0,0.305713536978388,45.8570305467652,1.472501178,99.924065392177,NA,122.709451726702,1544.65737606544,0,147.863242123301
"Europe",150,0.15,FALSE,TRUE,150,"BECCS",2236544.73439973,748733.906386047,23906139.470157,-130.523957701822,112.892845318668,-13.7717927515233,908.707169617507,43.3333333333333,132.349307486794,6.61746537433969,71.516,143.817577643188,1.70147307246664,255.220960870112,1.3743344328,85.3075968827776,NA,257.797768904387,208.411447776293,1.07416229322379,187.855841711075
"Europe",150,0.15,FALSE,TRUE,150,"BEBCS",909896.560166997,NA,NA,-108.61798911099,-41.7615206410947,-94.3844906149449,NA,43.3333333333333,154.5324122006,23.5257186347077,71.516,0,0.756995589635832,113.549338445374,0.75264329023612,30.0271469838478,11.6131547911463,316.167006510498,330.82662021893,1.18756913835415,250.893262841323
